hydro,ror,solar,onwind
0.3519144144144144,0.5561904761904762,0.029551058749853223,0.4421616358325219
0.3519144144144144,0.5676190476190476,0.14227562722611453,0.41327491074326517
0.3519144144144144,0.5352380952380953,0.22814982973893302,0.4020123336579033
0.3519144144144144,0.5447619047619048,0.2579357313397785,0.3947095098993833
0.3519144144144144,0.5352380952380953,0.27261340952679164,0.40675105485232066
0.3519144144144144,0.5371428571428571,0.2785627617519277,0.40227198961376176
0.3519144144144144,0.5428571428571428,0.26478531449371795,0.3987666342096722
0.3519144144144144,0.5333333333333333,0.2268190535833105,0.38591366439467706
0.3519144144144144,0.580952380952381,0.09937766644487064,0.3757546251217137
0.3519144144144144,0.6057142857142858,0.010411366393988023,0.3435897435897436
0.3519144144144144,0.6209523809523809,0.0013699166307878977,0.33687114573190524
0.3519144144144144,0.6266666666666667,0.0012133547301264238,0.3350535540408958
0.3519144144144144,0.6285714285714286,0.0011742142549610551,0.3453099642973061
0.3519144144144144,0.6247619047619047,0.0011742142549610551,0.3542356377799416
0.3519144144144144,0.6019047619047619,0.0010959333046303183,0.35176890619928597
0.3519144144144144,0.5961904761904762,0.0010567928294649496,0.3240506329113924
0.3519144144144144,0.5752380952380952,0.0009785118791342127,0.3172995780590717
0.3519144144144144,0.5695238095238095,0.0009785118791342127,0.30136319376825704
0.3519144144144144,0.5695238095238095,0.0009785118791342127,0.285491723466407
0.3519144144144144,0.5619047619047619,0.0009393714039688442,0.29227523531321
0.3519144144144144,0.5638095238095238,0.0009393714039688442,0.3074001947419669
0.3519144144144144,0.5580952380952381,0.0009393714039688442,0.31681272314183706
0.3519144144144144,0.5657142857142857,0.0009785118791342127,0.31200908795845506
0.3519144144144144,0.5733333333333334,0.0018396023327723198,0.2992210321324245
0.3519144144144144,0.5847619047619048,0.0453638107166621,0.283089905874716
0.3519144144144144,0.5676190476190476,0.1534698031234099,0.26582278481012656
0.3519144144144144,0.5580952380952381,0.2175036204939528,0.25358649789029536
0.3519144144144144,0.5523809523809524,0.2459587459391757,0.240084388185654
0.3519144144144144,0.5580952380952381,0.25617440995733687,0.23537812398571892
0.3519144144144144,0.5542857142857143,0.2617323574308192,0.240084388185654
0.3519144144144144,0.5504761904761905,0.2590316646444088,0.2500811424862058
0.3519144144144144,0.5352380952380953,0.21503777055853457,0.25271015903927296
0.3519144144144144,0.5619047619047619,0.09350659517006536,0.2522557611165206
0.3519144144144144,0.580952380952381,0.011976985400602764,0.26186303148328466
0.3519144144144144,0.6019047619047619,0.0018787428079376884,0.2759493670886076
0.3519144144144144,0.6152380952380953,0.0015656190066147403,0.2917234664070107
0.3519144144144144,0.6171428571428571,0.0014481975811186348,0.30103862382343394
0.3519144144144144,0.5942857142857143,0.0012524952052917922,0.3192469977280104
0.3519144144144144,0.5695238095238095,0.0012524952052917922,0.3090230444660824
0.3519144144144144,0.5238095238095238,0.0013307761556225293,0.2993184031158715
